cosecha_id,fecha,bloque_id,tallos,grado_calidad,largo_cm
8293,2024-11-24,17,12403,B,45
8294,2024-11-25,1,11482,B,52
8295,2024-11-25,2,3650,B,59
8296,2024-11-25,3,18378,B,48
8297,2024-11-25,4,13924,A,59
8298,2024-11-25,5,5810,A,55
8299,2024-11-25,6,5870,A,69
8300,2024-11-25,7,5435,B,48
8301,2024-11-25,8,8016,B,63
8302,2024-11-25,9,10718,B,63
8303,2024-11-25,10,8676,B,60
8304,2024-11-25,11,6323,B,53
8305,2024-11-25,12,9749,A,90
8306,2024-11-25,15,7563,B,53
8307,2024-11-25,16,8344,C,33
8308,2024-11-25,17,11578,B,43
8309,2024-11-25,18,5656,A,73
8310,2024-11-26,1,12269,B,63
8311,2024-11-26,2,3470,B,62
8312,2024-11-26,3,15716,A,56
8313,2024-11-26,5,5047,C,35
8314,2024-11-26,6,4849,B,62
8315,2024-11-26,8,6880,A,72
8316,2024-11-26,9,10427,A,60
8317,2024-11-26,10,9717,A,90
8318,2024-11-26,11,6422,A,86
8319,2024-11-26,12,12402,B,81
8320,2024-11-26,13,4954,B,62
8321,2024-11-26,14,6575,A,71
8322,2024-11-26,15,6342,C,39
8323,2024-11-26,16,8120,B,69
8324,2024-11-26,17,12806,B,45
8325,2024-11-26,18,5459,B,57
8326,2024-11-27,1,11493,B,73
8327,2024-11-27,2,3602,B,60
8328,2024-11-27,3,16127,A,62
8329,2024-11-27,4,13501,A,76
8330,2024-11-27,6,5035,A,65
8331,2024-11-27,7,5059,B,56
8332,2024-11-27,8,8436,B,58
8333,2024-11-27,10,9206,C,50
8334,2024-11-27,11,5664,B,46
8335,2024-11-27,12,11873,A,47
8336,2024-11-27,13,6091,A,63
8337,2024-11-27,14,5645,B,58
8338,2024-11-27,15,7256,C,63
8339,2024-11-27,18,5457,B,75
8340,2024-11-28,1,12170,B,48
8341,2024-11-28,2,3929,A,70
8342,2024-11-28,3,16227,A,61
8343,2024-11-28,4,14650,B,56
8344,2024-11-28,5,5199,B,41
8345,2024-11-28,6,4825,C,43
8346,2024-11-28,7,4917,C,71
8347,2024-11-28,8,6893,B,85
8348,2024-11-28,10,8945,B,55
8349,2024-11-28,11,5533,C,37
8350,2024-11-28,12,11668,B,52
8351,2024-11-28,13,4851,B,60
8352,2024-11-28,14,7003,A,68
8353,2024-11-28,15,6925,A,56
8354,2024-11-28,16,9125,B,32
8355,2024-11-28,17,13049,A,65
8356,2024-11-29,1,13869,C,34
8357,2024-11-29,2,3268,C,50
8358,2024-11-29,3,15734,A,71
8359,2024-11-29,4,15554,A,60
8360,2024-11-29,5,5550,A,59
8361,2024-11-29,6,4992,A,59
8362,2024-11-29,7,4245,B,69
8363,2024-11-29,8,7597,A,61
8364,2024-11-29,9,9849,B,64
8365,2024-11-29,11,6324,A,73
8366,2024-11-29,12,12201,C,40
8367,2024-11-29,13,5445,A,85
8368,2024-11-29,15,6889,A,60
8369,2024-11-29,16,7591,B,41
8370,2024-11-29,17,14100,C,38
8371,2024-11-29,18,5707,A,87
8372,2024-11-30,1,12723,B,52
8373,2024-11-30,2,3878,B,60
8374,2024-11-30,3,16579,B,66
8375,2024-11-30,4,12845,B,54
8376,2024-11-30,5,5467,B,69
8377,2024-11-30,6,5603,B,47
8378,2024-11-30,8,7464,A,65
8379,2024-11-30,9,10045,B,58
8380,2024-11-30,10,9108,B,51
8381,2024-11-30,11,5821,B,49
8382,2024-11-30,13,5371,B,54
8383,2024-11-30,14,6656,B,57
8384,2024-11-30,15,7343,B,39
8385,2024-11-30,16,8682,B,60
8386,2024-11-30,17,13512,B,52
8387,2024-11-30,18,5784,B,55
8388,2024-12-01,2,3928,A,61
8389,2024-12-01,3,15334,A,65
8390,2024-12-01,4,13681,B,48
8391,2024-12-01,5,5902,C,52
8392,2024-12-01,6,4454,A,41
8393,2024-12-01,7,5091,A,73
8394,2024-12-01,9,10036,A,52
8395,2024-12-01,10,7890,A,68
8396,2024-12-01,11,5360,B,60
8397,2024-12-01,12,13841,A,55
8398,2024-12-01,13,5300,B,38
8399,2024-12-01,14,7105,A,77
8400,2024-12-01,15,6946,C,53
8401,2024-12-01,17,13179,B,44
8402,2024-12-01,18,4972,B,50
8403,2024-12-02,2,3520,B,45
8404,2024-12-02,3,14848,A,60
8405,2024-12-02,4,13922,B,47
8406,2024-12-02,6,4647,A,63
8407,2024-12-02,7,5135,C,34
8408,2024-12-02,8,8270,A,51
8409,2024-12-02,9,9270,C,55
8410,2024-12-02,11,6606,C,42
8411,2024-12-02,13,5256,A,62
8412,2024-12-02,14,6641,A,77
8413,2024-12-02,16,8458,A,53
8414,2024-12-02,17,10688,A,68
8415,2024-12-02,18,5819,A,55
8416,2024-12-03,1,11506,B,44
8417,2024-12-03,2,2951,A,73
8418,2024-12-03,4,12519,A,68
8419,2024-12-03,5,5780,B,49
8420,2024-12-03,6,5541,A,72
8421,2024-12-03,7,3864,A,81
8422,2024-12-03,8,7049,A,64
8423,2024-12-03,9,10081,B,57
8424,2024-12-03,10,10140,B,58
8425,2024-12-03,11,6814,A,58
8426,2024-12-03,12,11850,A,83
8427,2024-12-03,13,5295,B,56
8428,2024-12-03,14,6639,A,69
8429,2024-12-03,15,7957,A,81
8430,2024-12-03,16,8938,C,37
8431,2024-12-03,17,13133,B,53
8432,2024-12-03,18,5867,B,60
8433,2024-12-04,1,9955,B,60
8434,2024-12-04,2,3381,B,53
8435,2024-12-04,3,17146,B,54
8436,2024-12-04,4,14760,B,61
8437,2024-12-04,5,5504,A,65
8438,2024-12-04,6,5398,B,53
8439,2024-12-04,7,5440,A,66
8440,2024-12-04,8,6663,B,57
8441,2024-12-04,10,8505,A,70
8442,2024-12-04,11,6894,B,42
8443,2024-12-04,13,5252,A,65
8444,2024-12-04,14,7208,B,60
8445,2024-12-04,15,7953,A,56
8446,2024-12-04,16,8388,A,62
8447,2024-12-04,17,14431,B,39
8448,2024-12-05,1,10935,A,57
8449,2024-12-05,2,3923,B,70
8450,2024-12-05,3,15274,A,55
8451,2024-12-05,4,13277,B,80
8452,2024-12-05,5,4768,B,42
8453,2024-12-05,6,4846,C,55
8454,2024-12-05,7,4615,A,59
8455,2024-12-05,8,7482,B,60
8456,2024-12-05,10,8750,B,68
8457,2024-12-05,11,6222,B,57
8458,2024-12-05,12,12013,B,57
8459,2024-12-05,13,5119,A,69
8460,2024-12-05,14,6974,B,64
8461,2024-12-05,15,6978,A,75
8462,2024-12-05,17,9628,B,60
8463,2024-12-05,18,6567,A,52
8464,2024-12-06,1,10114,A,65
8465,2024-12-06,2,3547,C,59
8466,2024-12-06,3,17493,B,35
8467,2024-12-06,5,5280,B,70
8468,2024-12-06,6,5332,B,44
8469,2024-12-06,7,5173,B,47
8470,2024-12-06,9,10044,B,59
8471,2024-12-06,10,8590,B,56
8472,2024-12-06,11,6437,B,52
8473,2024-12-06,12,13320,B,33
8474,2024-12-06,13,5761,A,58
8475,2024-12-06,14,5978,B,62
8476,2024-12-06,15,6707,B,67
8477,2024-12-06,16,8833,A,90
8478,2024-12-06,17,13382,A,65
8479,2024-12-06,18,4597,C,36
8480,2024-12-07,1,11560,C,43
8481,2024-12-07,2,3270,B,78
8482,2024-12-07,3,15499,A,71
8483,2024-12-07,4,13583,B,49
8484,2024-12-07,5,5819,A,69
8485,2024-12-07,6,5127,A,58
8486,2024-12-07,7,5195,B,53
8487,2024-12-07,8,9488,A,59
8488,2024-12-07,9,9889,C,42
8489,2024-12-07,10,8916,B,40
8490,2024-12-07,11,6802,B,61
8491,2024-12-07,12,12984,B,62
8492,2024-12-07,13,4600,A,63
8493,2024-12-07,14,6734,A,56
8494,2024-12-07,15,7314,B,61
8495,2024-12-07,16,8018,B,74
8496,2024-12-07,18,5981,B,48
8497,2024-12-08,1,11912,C,54
8498,2024-12-08,2,3410,B,46
8499,2024-12-08,3,16655,B,57
8500,2024-12-08,4,13203,B,68
8501,2024-12-08,5,5342,B,64
8502,2024-12-08,6,5590,A,67
8503,2024-12-08,11,5815,A,66
8504,2024-12-08,14,6068,A,53
8505,2024-12-08,15,7179,C,46
8506,2024-12-08,17,11821,B,55
8507,2024-12-08,18,5949,A,71
8508,2024-12-09,3,17395,A,90
8509,2024-12-09,4,14085,B,54
8510,2024-12-09,5,5580,C,53
8511,2024-12-09,6,5021,A,67
8512,2024-12-09,7,5163,A,66
8513,2024-12-09,8,7225,B,44
8514,2024-12-09,10,9329,B,60
8515,2024-12-09,11,6675,B,61
8516,2024-12-09,12,12514,A,71
8517,2024-12-09,13,5478,A,80
8518,2024-12-09,14,6667,A,71
8519,2024-12-09,15,6912,B,46
8520,2024-12-09,16,8187,A,58
8521,2024-12-09,17,13496,C,47
8522,2024-12-09,18,5872,B,47
8523,2024-12-10,1,12205,C,44
8524,2024-12-10,2,3709,A,47
8525,2024-12-10,3,16280,C,53
8526,2024-12-10,5,5227,C,41
8527,2024-12-10,6,5401,A,65
8528,2024-12-10,7,4753,A,66
8529,2024-12-10,9,10507,B,44
8530,2024-12-10,11,6265,A,63
8531,2024-12-10,12,11646,A,55
8532,2024-12-10,13,5427,B,54
8533,2024-12-10,14,6653,B,42
8534,2024-12-10,17,14418,B,73
8535,2024-12-10,18,5707,A,37
8536,2024-12-11,1,11686,A,76
8537,2024-12-11,2,3486,B,60
8538,2024-12-11,4,13674,B,52
8539,2024-12-11,5,4922,B,53
8540,2024-12-11,7,4091,B,49
8541,2024-12-11,10,9535,A,52
8542,2024-12-11,11,6578,B,57
8543,2024-12-11,12,10599,C,41
8544,2024-12-11,13,5599,C,50
8545,2024-12-11,14,5700,C,76
8546,2024-12-11,15,7242,B,52
8547,2024-12-11,16,8140,B,50
8548,2024-12-11,17,13470,B,53
8549,2024-12-11,18,5876,B,45
8550,2024-12-12,1,12683,B,45
8551,2024-12-12,2,3450,A,76
8552,2024-12-12,3,15650,A,65
8553,2024-12-12,4,13272,B,45
8554,2024-12-12,5,5311,A,71
8555,2024-12-12,9,10279,B,48
8556,2024-12-12,10,8224,A,67
8557,2024-12-12,11,6221,A,53
8558,2024-12-12,12,11797,C,33
8559,2024-12-12,13,5102,B,69
8560,2024-12-12,14,6347,C,55
8561,2024-12-12,15,7031,B,51
8562,2024-12-12,16,8670,B,67
8563,2024-12-12,17,12306,B,49
8564,2024-12-12,18,6019,B,57
8565,2024-12-13,1,9790,A,68
8566,2024-12-13,2,3443,A,77
8567,2024-12-13,4,14453,B,48
8568,2024-12-13,5,5497,A,60
8569,2024-12-13,6,5011,B,68
8570,2024-12-13,7,4600,A,60
8571,2024-12-13,9,10404,A,57
8572,2024-12-13,10,8735,B,62
8573,2024-12-13,13,4371,C,47
8574,2024-12-13,14,6545,C,42
8575,2024-12-13,15,7666,B,56
8576,2024-12-13,16,8410,A,66
8577,2024-12-13,17,11726,C,57
8578,2024-12-13,18,5301,B,49
8579,2024-12-14,1,12118,B,54
8580,2024-12-14,4,15957,B,49
8581,2024-12-14,5,5083,C,39
8582,2024-12-14,6,5279,B,68
8583,2024-12-14,7,4569,A,67
8584,2024-12-14,8,8323,A,66
8585,2024-12-14,9,9212,C,48
8586,2024-12-14,10,8817,C,55
8587,2024-12-14,11,6240,C,57
8588,2024-12-14,12,12996,B,61
8589,2024-12-14,14,6185,A,51
8590,2024-12-14,15,7653,B,56
8591,2024-12-14,16,8619,A,73
8592,2024-12-14,17,12830,B,56
8593,2024-12-14,18,5763,A,55
8594,2024-12-15,2,4013,B,61
8595,2024-12-15,3,15349,B,58
8596,2024-12-15,4,14251,A,48
8597,2024-12-15,5,5263,A,45
8598,2024-12-15,7,4746,A,58
8599,2024-12-15,8,8140,A,66
8600,2024-12-15,9,10154,A,55
8601,2024-12-15,10,9306,B,43
8602,2024-12-15,11,5402,C,57
8603,2024-12-15,12,12287,B,63
8604,2024-12-15,13,4732,A,56
8605,2024-12-15,14,6570,C,48
8606,2024-12-15,15,7906,A,69
8607,2024-12-15,16,8343,A,68
8608,2024-12-15,17,13569,A,66
8609,2024-12-15,18,5545,A,48
8610,2024-12-16,1,10487,B,52
8611,2024-12-16,2,3462,C,30
8612,2024-12-16,4,15216,C,51
8613,2024-12-16,5,4961,A,73
8614,2024-12-16,6,5944,C,53
8615,2024-12-16,7,5011,A,76
8616,2024-12-16,8,7607,A,47
8617,2024-12-16,9,8287,C,49
8618,2024-12-16,10,8409,A,71
8619,2024-12-16,11,6842,C,63
8620,2024-12-16,13,4839,B,57
8621,2024-12-16,14,6822,B,51
8622,2024-12-16,15,6534,A,52
8623,2024-12-16,16,7283,B,61
8624,2024-12-16,17,12290,A,73
8625,2024-12-17,2,3900,A,68
8626,2024-12-17,4,12526,A,68
8627,2024-12-17,5,5844,A,64
8628,2024-12-17,6,5063,B,72
8629,2024-12-17,7,4882,B,58
8630,2024-12-17,8,7277,A,79
8631,2024-12-17,9,10406,B,71
8632,2024-12-17,10,9637,A,65
8633,2024-12-17,11,5665,A,46
8634,2024-12-17,12,13139,A,69
8635,2024-12-17,13,4629,A,87
8636,2024-12-17,14,6393,A,51
8637,2024-12-17,15,7499,B,68
8638,2024-12-17,16,8376,C,50
8639,2024-12-17,18,5951,A,64
8640,2024-12-18,1,12216,B,58
8641,2024-12-18,2,3987,A,71
8642,2024-12-18,3,15683,B,47
8643,2024-12-18,4,14271,A,80
8644,2024-12-18,5,5238,B,43
8645,2024-12-18,6,4882,A,54
8646,2024-12-18,7,5119,B,58
8647,2024-12-18,8,7631,B,75
8648,2024-12-18,9,10548,B,59
8649,2024-12-18,10,9831,A,61
8650,2024-12-18,11,6744,A,75
8651,2024-12-18,12,11552,B,44
8652,2024-12-18,13,4944,A,73
8653,2024-12-18,14,6524,B,50
8654,2024-12-18,16,8397,C,42
8655,2024-12-18,17,15546,A,53
8656,2024-12-18,18,5374,A,85
8657,2024-12-19,2,3838,C,58
8658,2024-12-19,3,15952,B,61
8659,2024-12-19,4,12856,C,42
8660,2024-12-19,5,5987,C,37
8661,2024-12-19,6,4657,B,67
8662,2024-12-19,7,4378,B,66
8663,2024-12-19,8,7160,C,48
8664,2024-12-19,9,10618,B,46
8665,2024-12-19,11,6086,A,55
8666,2024-12-19,12,10268,C,30
8667,2024-12-19,13,4895,A,70
8668,2024-12-19,14,7118,B,54
8669,2024-12-19,15,6557,C,38
8670,2024-12-19,16,8517,B,61
8671,2024-12-19,17,13777,B,62
8672,2024-12-19,18,4954,B,53
8673,2024-12-20,1,12496,A,75
8674,2024-12-20,2,3431,B,59
8675,2024-12-20,3,15989,A,75
8676,2024-12-20,4,12428,B,73
8677,2024-12-20,5,6020,C,50
8678,2024-12-20,6,5429,B,56
8679,2024-12-20,7,4613,B,73
8680,2024-12-20,8,8497,B,52
8681,2024-12-20,9,9702,A,68
8682,2024-12-20,10,8626,C,58
8683,2024-12-20,11,6707,A,59
8684,2024-12-20,12,13319,C,61
8685,2024-12-20,13,4162,A,64
8686,2024-12-20,16,7958,B,53
8687,2024-12-20,17,13850,A,76
8688,2024-12-20,18,5385,A,55
8689,2024-12-21,1,14055,C,44
8690,2024-12-21,2,3669,C,59
8691,2024-12-21,3,16009,B,50
8692,2024-12-21,4,13259,A,52
8693,2024-12-21,5,5329,C,36
8694,2024-12-21,7,4858,B,42
8695,2024-12-21,8,7357,A,73
8696,2024-12-21,9,10267,B,47
8697,2024-12-21,10,8597,A,55
8698,2024-12-21,11,6686,A,57
8699,2024-12-21,12,13294,A,73
8700,2024-12-21,13,5428,A,50
8701,2024-12-21,14,6512,A,67
8702,2024-12-21,15,7887,B,30
8703,2024-12-21,16,7556,B,54
8704,2024-12-21,17,11201,B,76
8705,2024-12-21,18,5268,A,72
8706,2024-12-22,1,12067,B,43
8707,2024-12-22,2,3547,B,49
8708,2024-12-22,3,16243,B,54
8709,2024-12-22,5,4931,B,56
8710,2024-12-22,6,4792,A,77
8711,2024-12-22,7,5649,B,45
8712,2024-12-22,8,7418,A,80
8713,2024-12-22,9,11160,C,39
8714,2024-12-22,10,10870,B,51
8715,2024-12-22,11,6341,A,66
8716,2024-12-22,13,6053,B,61
8717,2024-12-22,14,5918,B,55
8718,2024-12-22,15,7050,C,47
8719,2024-12-22,16,8772,A,71
8720,2024-12-22,17,11965,C,47
8721,2024-12-22,18,6091,B,63
8722,2024-12-23,1,12130,A,42
8723,2024-12-23,2,3297,C,63
8724,2024-12-23,4,15164,B,38
8725,2024-12-23,5,4469,A,87
8726,2024-12-23,6,5221,A,59
8727,2024-12-23,7,4859,A,54
8728,2024-12-23,8,6146,C,43
8729,2024-12-23,9,11152,A,58
8730,2024-12-23,10,8670,A,67
8731,2024-12-23,11,6379,B,62
8732,2024-12-23,12,13438,C,42
8733,2024-12-23,13,5389,B,65
8734,2024-12-23,14,6753,A,62
8735,2024-12-23,16,8172,A,74
8736,2024-12-23,18,5697,A,47
8737,2024-12-24,1,11457,B,47
8738,2024-12-24,2,3646,B,55
8739,2024-12-24,3,17466,A,64
8740,2024-12-24,4,14367,B,64
8741,2024-12-24,6,4389,B,49
8742,2024-12-24,7,5330,A,90
8743,2024-12-24,8,7353,B,46
8744,2024-12-24,9,9996,A,81
8745,2024-12-24,10,10184,A,67
8746,2024-12-24,11,6337,C,57
8747,2024-12-24,12,12357,A,51
8748,2024-12-24,13,5057,A,60
8749,2024-12-24,14,6578,A,58
8750,2024-12-24,17,11667,B,63
8751,2024-12-24,18,6250,A,65
8752,2024-12-25,1,11085,B,71
8753,2024-12-25,2,3219,B,69
8754,2024-12-25,3,15475,B,52
8755,2024-12-25,4,12365,B,34
8756,2024-12-25,5,4774,A,56
8757,2024-12-25,7,4919,B,55
8758,2024-12-25,9,10131,C,36
8759,2024-12-25,10,8069,B,63
8760,2024-12-25,12,12144,A,67
8761,2024-12-25,14,7067,A,64
8762,2024-12-25,15,7037,B,37
8763,2024-12-25,16,8167,B,55
8764,2024-12-25,17,14307,C,69
8765,2024-12-25,18,5328,B,63
8766,2024-12-26,1,12684,A,65
8767,2024-12-26,2,3892,A,57
8768,2024-12-26,3,14753,B,68
8769,2024-12-26,4,13872,B,62
8770,2024-12-26,5,5956,A,74
8771,2024-12-26,6,5172,A,43
8772,2024-12-26,7,4714,A,57
8773,2024-12-26,8,6832,C,32
8774,2024-12-26,9,10909,B,42
8775,2024-12-26,10,8268,B,70
8776,2024-12-26,11,6188,C,30
8777,2024-12-26,12,13539,B,50
8778,2024-12-26,13,4967,B,53
8779,2024-12-26,15,7940,B,45
8780,2024-12-26,16,8351,B,53
8781,2024-12-26,17,14114,B,73
8782,2024-12-26,18,6022,B,36
8783,2024-12-27,1,11079,B,51
8784,2024-12-27,2,3422,C,48
8785,2024-12-27,3,14963,B,51
8786,2024-12-27,4,14433,A,61
8787,2024-12-27,5,5414,A,67
8788,2024-12-27,6,5673,A,54
8789,2024-12-27,7,4807,A,65
8790,2024-12-27,8,7021,B,58
8791,2024-12-27,9,8816,A,67
8792,2024-12-27,10,8486,A,46
8793,2024-12-27,11,5583,A,73
8794,2024-12-27,12,13280,A,59
8795,2024-12-27,13,5177,B,61
8796,2024-12-27,14,5478,B,50
8797,2024-12-27,15,7525,C,30
8798,2024-12-27,17,12142,A,46
8799,2024-12-27,18,6907,A,50
8800,2024-12-28,1,11962,B,58
8801,2024-12-28,3,15688,B,39
8802,2024-12-28,5,5531,C,56
8803,2024-12-28,6,4683,C,81
8804,2024-12-28,7,4838,B,70
8805,2024-12-28,8,7944,B,72
8806,2024-12-28,9,9760,B,50
8807,2024-12-28,10,8372,B,53
8808,2024-12-28,13,5125,C,52
8809,2024-12-28,14,5537,B,47
8810,2024-12-28,15,6724,B,42
8811,2024-12-28,17,14493,B,50
8812,2024-12-28,18,5788,A,60
8813,2024-12-29,1,11439,B,75
8814,2024-12-29,3,15864,C,74
8815,2024-12-29,4,12014,B,49
8816,2024-12-29,5,4411,B,56
8817,2024-12-29,7,5141,B,60
8818,2024-12-29,8,6588,C,41
8819,2024-12-29,9,11089,B,65
8820,2024-12-29,11,5570,C,36
8821,2024-12-29,12,12444,C,45
8822,2024-12-29,13,4794,A,66
8823,2024-12-29,14,6786,B,61
8824,2024-12-29,15,8346,A,65
8825,2024-12-29,16,8672,C,40
8826,2024-12-29,17,12679,A,69
8827,2024-12-29,18,6016,A,75
8828,2024-12-30,1,12350,B,81
8829,2024-12-30,2,3480,A,74
8830,2024-12-30,3,15318,B,45
8831,2024-12-30,4,13089,A,65
8832,2024-12-30,5,4850,C,44
8833,2024-12-30,6,4633,A,75
8834,2024-12-30,8,8102,B,60
8835,2024-12-30,11,5549,A,69
8836,2024-12-30,12,12581,C,47
8837,2024-12-30,13,5832,C,34
8838,2024-12-30,14,6117,A,73
8839,2024-12-30,15,7417,C,51
8840,2024-12-30,16,7952,B,57
8841,2024-12-30,17,15310,A,60
8842,2024-12-30,18,5940,C,66
8843,2024-12-31,1,12211,B,61
8844,2024-12-31,2,3721,B,53
8845,2024-12-31,4,14021,A,63
8846,2024-12-31,5,5745,B,55
8847,2024-12-31,6,4457,C,56
8848,2024-12-31,7,5045,C,44
8849,2024-12-31,8,7152,A,51
8850,2024-12-31,9,10315,C,60
8851,2024-12-31,10,8390,A,67
8852,2024-12-31,11,6917,A,71
8853,2024-12-31,12,11606,A,69
8854,2024-12-31,13,4528,A,74
8855,2024-12-31,14,6633,B,55
8856,2024-12-31,15,7277,A,60
8857,2024-12-31,16,8465,A,67
8858,2024-12-31,18,4988,A,51
8859,2025-01-01,1,12881,C,30
8860,2025-01-01,2,3419,B,62
8861,2025-01-01,3,15728,A,52
8862,2025-01-01,4,14698,B,55
8863,2025-01-01,5,5487,B,61
8864,2025-01-01,6,5525,C,44
8865,2025-01-01,7,5370,B,49
8866,2025-01-01,8,7238,B,78
8867,2025-01-01,9,8812,A,79
8868,2025-01-01,10,9811,A,52
8869,2025-01-01,11,6654,A,65
8870,2025-01-01,12,11937,B,58
8871,2025-01-01,13,5435,B,42
8872,2025-01-01,14,6468,A,50
8873,2025-01-01,16,8629,A,59
8874,2025-01-01,18,5892,B,50
8875,2025-01-02,1,11409,B,62
8876,2025-01-02,2,3802,A,79
8877,2025-01-02,4,11617,B,66
8878,2025-01-02,5,5301,B,71
8879,2025-01-02,6,5609,A,52
8880,2025-01-02,7,4525,B,72
8881,2025-01-02,8,6798,B,51
8882,2025-01-02,9,9979,C,44
8883,2025-01-02,10,9858,A,74
8884,2025-01-02,11,6128,C,39
8885,2025-01-02,12,11124,A,73
8886,2025-01-02,13,5098,C,45
8887,2025-01-02,14,6323,B,55
8888,2025-01-02,15,7952,B,58
8889,2025-01-02,16,7963,A,66
8890,2025-01-02,17,14103,A,66
8891,2025-01-03,1,11637,A,69
8892,2025-01-03,2,3171,B,51
8893,2025-01-03,3,17101,B,42
8894,2025-01-03,4,13910,B,57
8895,2025-01-03,7,4741,A,58
8896,2025-01-03,8,7696,B,76
8897,2025-01-03,9,9546,A,70
8898,2025-01-03,10,9661,A,47
8899,2025-01-03,11,6221,A,66
8900,2025-01-03,12,11671,B,64
8901,2025-01-03,13,5922,C,63
8902,2025-01-03,14,6360,A,51
8903,2025-01-03,15,7567,A,70
8904,2025-01-03,16,7550,B,60
8905,2025-01-03,17,13979,B,68
8906,2025-01-03,18,5511,C,30
8907,2025-01-04,1,10963,B,61
8908,2025-01-04,2,3590,B,50
8909,2025-01-04,3,15596,B,70
8910,2025-01-04,4,14254,B,64
8911,2025-01-04,5,6066,B,56
8912,2025-01-04,6,5479,C,48
8913,2025-01-04,7,4620,B,43
8914,2025-01-04,8,8940,A,51
8915,2025-01-04,9,10284,A,66
8916,2025-01-04,10,9355,C,84
8917,2025-01-04,12,11638,B,77
8918,2025-01-04,13,5280,B,64
8919,2025-01-04,14,5965,B,50
8920,2025-01-04,16,9977,A,73
8921,2025-01-04,17,13201,C,42
8922,2025-01-04,18,5230,B,48
8923,2025-01-05,1,11471,A,67
8924,2025-01-05,2,4105,B,56
8925,2025-01-05,3,15785,B,64
8926,2025-01-05,4,15051,C,56
8927,2025-01-05,5,5269,B,47
8928,2025-01-05,6,5044,A,47
8929,2025-01-05,7,5027,B,42
8930,2025-01-05,8,7937,A,67
8931,2025-01-05,9,9370,C,40
8932,2025-01-05,10,9046,A,82
8933,2025-01-05,11,6409,B,51
8934,2025-01-05,12,11381,A,68
8935,2025-01-05,13,4992,B,83
8936,2025-01-05,15,6971,A,69
8937,2025-01-05,16,8002,A,76
8938,2025-01-05,17,12540,A,71
8939,2025-01-05,18,5940,B,75
8940,2025-01-06,1,12253,A,62
8941,2025-01-06,2,3270,B,58
8942,2025-01-06,3,15114,A,68
8943,2025-01-06,4,14874,B,61
8944,2025-01-06,5,5394,A,61
8945,2025-01-06,7,4763,A,48
8946,2025-01-06,8,6954,C,61
8947,2025-01-06,9,9197,A,65
8948,2025-01-06,10,8622,B,57
8949,2025-01-06,11,5798,B,63
8950,2025-01-06,13,5038,A,62
8951,2025-01-06,14,6109,A,55
8952,2025-01-06,15,7751,C,30
8953,2025-01-06,16,8772,B,49
8954,2025-01-06,17,13205,B,56
8955,2025-01-06,18,5190,C,62
8956,2025-01-07,1,12614,C,43
8957,2025-01-07,2,3361,A,81
8958,2025-01-07,3,16283,B,70
8959,2025-01-07,4,14750,A,65
8960,2025-01-07,5,5447,B,67
8961,2025-01-07,6,4858,A,76
8962,2025-01-07,7,5190,B,58
8963,2025-01-07,8,8149,B,56
8964,2025-01-07,9,8364,B,59
8965,2025-01-07,10,8294,B,72
8966,2025-01-07,11,6617,B,54
8967,2025-01-07,13,5156,B,58
8968,2025-01-07,14,6218,B,61
8969,2025-01-07,15,7796,A,71
8970,2025-01-07,16,9651,A,69
8971,2025-01-07,17,11855,B,46
8972,2025-01-07,18,6589,A,49
8973,2025-01-08,1,11017,B,47
8974,2025-01-08,2,3700,B,77
8975,2025-01-08,3,15216,B,52
8976,2025-01-08,4,13191,B,53
8977,2025-01-08,5,6391,A,66
8978,2025-01-08,6,4867,B,61
8979,2025-01-08,7,4539,A,64
8980,2025-01-08,9,10998,B,59
8981,2025-01-08,10,9240,A,53
8982,2025-01-08,11,6006,B,69
8983,2025-01-08,13,4670,B,60
8984,2025-01-08,14,6243,A,45
8985,2025-01-08,15,6877,C,43
8986,2025-01-08,16,8883,B,64
8987,2025-01-08,17,12837,B,51
8988,2025-01-08,18,5679,B,44
8989,2025-01-09,1,12721,B,54
8990,2025-01-09,2,3605,B,65
8991,2025-01-09,3,17072,B,42
8992,2025-01-09,4,11942,C,43
8993,2025-01-09,5,4463,C,44
8994,2025-01-09,6,4373,A,50
8995,2025-01-09,7,4921,C,54
8996,2025-01-09,8,8291,C,62
8997,2025-01-09,9,9699,B,62
8998,2025-01-09,11,5924,B,54
8999,2025-01-09,13,4825,A,77
9000,2025-01-09,14,6293,C,47
9001,2025-01-09,15,6442,B,45
9002,2025-01-09,16,8154,A,88
9003,2025-01-09,17,11557,C,43
9004,2025-01-09,18,5077,C,68
9005,2025-01-10,1,13184,B,71
9006,2025-01-10,2,3654,A,75
9007,2025-01-10,3,13992,B,57
9008,2025-01-10,6,5097,B,61
9009,2025-01-10,7,5173,C,63
9010,2025-01-10,8,7952,A,53
9011,2025-01-10,9,10145,A,54
9012,2025-01-10,10,8265,B,56
9013,2025-01-10,14,6882,B,47
9014,2025-01-10,16,8310,B,48
9015,2025-01-10,17,10876,A,51
9016,2025-01-11,1,12287,B,49
9017,2025-01-11,2,3693,A,56
9018,2025-01-11,3,15854,B,61
9019,2025-01-11,4,15222,B,72
9020,2025-01-11,5,5315,B,50
9021,2025-01-11,6,4975,A,48
9022,2025-01-11,7,4094,C,53
9023,2025-01-11,9,10017,A,59
9024,2025-01-11,10,9807,C,43
9025,2025-01-11,11,5840,B,58
9026,2025-01-11,12,12116,C,61
9027,2025-01-11,14,6342,C,41
